timestamp,mode,feats_down_size,effective_correspondence_count,residual_mean,residual_std,residual_max,signed_dist_abs_mean,signed_dist_abs_std,signed_dist_abs_max,tangent_lp_mean,tangent_lp_max,planarity_mean,acceptance_ratio,match_time,solve_time,kdtree_search_time,kdtree_incremental_time
5.600000,surface_lp,356,185,0.001022,0.006170,0.082967,0.000064,0.000397,0.005270,0.551698,2.773868,0.998400,0.519663,0.000662,0.000017,0.001240,0.000290
5.700000,surface_lp,367,188,0.000822,0.003206,0.029674,0.000049,0.000198,0.001734,0.568558,2.621932,0.997866,0.512262,0.000782,0.000019,0.001358,0.000399
5.800000,surface_lp,347,181,0.000357,0.000402,0.003991,0.000020,0.000026,0.000285,0.622434,4.505152,0.998979,0.521614,0.000612,0.000013,0.001176,0.000848
5.900000,surface_lp,360,179,0.000346,0.000870,0.010261,0.000020,0.000053,0.000628,0.612896,3.669606,0.998934,0.497222,0.000672,0.000018,0.001183,0.000348
6.000000,surface_lp,347,179,0.000305,0.000832,0.009732,0.000018,0.000057,0.000698,0.651780,2.919455,0.998326,0.515850,0.000753,0.000019,0.001301,0.000395
6.100000,surface_lp,362,184,0.003326,0.016278,0.113991,0.000220,0.001095,0.008398,0.660607,3.179173,0.996677,0.508287,0.000781,0.000018,0.001439,0.000596
6.200000,surface_lp,357,175,0.005597,0.023828,0.196046,0.000400,0.001957,0.019296,0.593670,4.045424,0.994363,0.490196,0.000723,0.000016,0.001270,0.000249
6.300000,surface_lp,354,164,0.002370,0.011513,0.118228,0.000143,0.000737,0.007747,0.596261,2.878918,0.997809,0.463277,0.000721,0.000017,0.001128,0.000357
6.400000,surface_lp,346,188,0.002234,0.009579,0.090796,0.000133,0.000599,0.005835,0.605175,2.961939,0.997253,0.543353,0.000797,0.000019,0.001368,0.000674
6.500000,surface_lp,312,173,0.003023,0.013663,0.107731,0.000180,0.000842,0.007561,0.600996,2.897394,0.996756,0.554487,0.000658,0.000015,0.001033,0.000255
