timestamp,mode,feats_down_size,effective_correspondence_count,residual_mean,residual_std,residual_max,signed_dist_abs_mean,signed_dist_abs_std,signed_dist_abs_max,tangent_lp_mean,tangent_lp_max,planarity_mean,acceptance_ratio,match_time,solve_time,kdtree_search_time,kdtree_incremental_time
8.999540,surface_lp,337,184,0.126393,0.080713,0.336914,0.007945,0.006083,0.034511,0.513221,1.637392,0.983085,0.545994,0.000580,0.000018,0.000919,0.000015
9.099387,surface_lp,338,191,0.126925,0.081561,0.319833,0.008483,0.007318,0.050818,0.579040,1.816708,0.980538,0.565089,0.000632,0.000017,0.000926,0.000017
9.200026,surface_lp,352,179,0.129621,0.091306,0.332412,0.008862,0.008132,0.047471,0.579859,2.425168,0.980056,0.508523,0.000592,0.000017,0.000866,0.000023
9.299863,surface_lp,341,183,0.124662,0.086515,0.321236,0.008021,0.006540,0.039823,0.554094,1.888964,0.982190,0.536657,0.000650,0.000016,0.000980,0.000018
9.399727,surface_lp,339,178,0.135921,0.087088,0.341205,0.008841,0.007316,0.047855,0.561767,1.671331,0.981814,0.525074,0.000560,0.000017,0.000855,0.000006
9.499567,surface_lp,339,183,0.129197,0.087509,0.363507,0.007825,0.005733,0.037513,0.525199,1.600401,0.985311,0.539823,0.000570,0.000017,0.000906,0.000014
9.599397,surface_lp,336,180,0.134021,0.087527,0.336101,0.008272,0.006460,0.040866,0.547992,1.714544,0.986937,0.535714,0.000740,0.000020,0.001026,0.000029
9.700039,surface_lp,347,180,0.132056,0.084869,0.344399,0.008403,0.006242,0.038805,0.490767,1.676850,0.981311,0.518732,0.000622,0.000016,0.000915,0.000013
9.799877,surface_lp,372,179,0.150551,0.090777,0.339607,0.009952,0.007051,0.035560,0.842299,4.435110,0.981795,0.481183,0.000673,0.000015,0.001063,0.000046
9.899719,surface_lp,399,199,0.140468,0.089234,0.359329,0.010656,0.008797,0.047340,1.241947,11.228990,0.976613,0.498747,0.000788,0.000015,0.001116,0.000047
9.999568,surface_lp,453,227,0.144036,0.094489,0.363911,0.009763,0.007415,0.046738,0.889664,7.838552,0.982370,0.501104,0.000870,0.000017,0.001362,0.000127
10.099404,surface_lp,520,253,0.139256,0.091546,0.367464,0.009363,0.006941,0.039868,1.234890,11.018408,0.988193,0.486538,0.000906,0.000021,0.001438,0.000197
10.200045,surface_lp,589,188,0.147409,0.100031,0.366218,0.010892,0.010957,0.078334,0.857874,5.339028,0.981448,0.319185,0.000953,0.000013,0.001510,0.000345
10.299872,surface_lp,599,186,0.168037,0.094673,0.377601,0.012417,0.009515,0.059570,0.757068,6.627925,0.975513,0.310518,0.000989,0.000016,0.001719,0.000378
10.399700,surface_lp,632,198,0.145656,0.083817,0.346662,0.010159,0.007800,0.051513,0.570709,2.927854,0.976419,0.313291,0.000972,0.000016,0.001847,0.000192
10.499529,surface_lp,585,175,0.148697,0.090211,0.369316,0.010423,0.008476,0.043056,0.575230,11.851258,0.978840,0.299145,0.000928,0.000016,0.001706,0.000177
10.599381,surface_lp,539,138,0.167264,0.088751,0.346185,0.013498,0.009896,0.049024,0.684955,4.566303,0.969444,0.256030,0.000813,0.000012,0.001488,0.000210
10.700020,surface_lp,472,115,0.175313,0.096650,0.390753,0.013728,0.011021,0.059790,0.600465,3.940520,0.967415,0.243644,0.000750,0.000010,0.001355,0.000145
10.799853,surface_lp,448,95,0.161265,0.087689,0.356386,0.015292,0.014894,0.084757,0.666829,3.214608,0.950128,0.212054,0.000713,0.000010,0.001307,0.000094
10.899694,surface_lp,456,112,0.145760,0.092810,0.359078,0.011779,0.009531,0.051514,0.586948,1.864458,0.954557,0.245614,0.000925,0.000010,0.001629,0.000061
10.999547,surface_lp,498,130,0.142017,0.087877,0.333959,0.011031,0.009102,0.052091,0.582007,1.791395,0.956521,0.261044,0.001014,0.000015,0.001615,0.000060
11.099370,surface_lp,549,199,0.157912,0.095340,0.359069,0.011420,0.008995,0.046411,0.522242,2.332306,0.970320,0.362477,0.000954,0.000017,0.001711,0.000072
11.200021,surface_lp,556,217,0.141151,0.093579,0.349586,0.010127,0.008670,0.054171,0.705890,5.694927,0.974491,0.390288,0.000946,0.000019,0.001758,0.000132
11.299869,surface_lp,548,169,0.144079,0.087058,0.341800,0.010399,0.007470,0.043415,1.019647,9.596890,0.974307,0.308394,0.001032,0.000014,0.001754,0.000113
11.399720,surface_lp,517,126,0.149310,0.085768,0.345810,0.012031,0.009463,0.052049,1.212997,14.455179,0.962715,0.243714,0.000814,0.000012,0.001544,0.000184
11.499550,surface_lp,531,134,0.138688,0.085114,0.334875,0.009984,0.007601,0.049174,1.093545,16.990108,0.976634,0.252354,0.001065,0.000011,0.001571,0.000239
11.599376,surface_lp,600,166,0.144226,0.087626,0.361673,0.010939,0.009055,0.050432,1.203873,12.642130,0.975049,0.276667,0.001179,0.000013,0.001677,0.000138
11.700024,surface_lp,677,193,0.138584,0.085683,0.339962,0.010250,0.008491,0.050226,0.752101,5.766524,0.972881,0.285081,0.001192,0.000018,0.002163,0.000294
11.799876,surface_lp,770,272,0.138152,0.087253,0.355920,0.009970,0.008287,0.050244,0.527691,2.827247,0.970426,0.353247,0.001362,0.000018,0.002325,0.000121
11.899712,surface_lp,745,304,0.152877,0.096242,0.377207,0.010780,0.009036,0.067831,0.558329,2.394262,0.972402,0.408054,0.001392,0.000027,0.002338,0.000114
11.999556,surface_lp,693,189,0.158805,0.099014,0.383199,0.012525,0.010168,0.045945,0.540818,2.274761,0.959631,0.272727,0.001093,0.000016,0.002120,0.000138
12.099401,surface_lp,628,144,0.159680,0.103172,0.370221,0.013666,0.011413,0.056490,0.513707,2.094077,0.945500,0.229299,0.001037,0.000015,0.001965,0.000305
12.200043,surface_lp,548,135,0.151510,0.089728,0.368437,0.012671,0.010247,0.048308,0.523911,1.915491,0.949292,0.246350,0.001065,0.000011,0.001810,0.000067
