timestamp,mode,feats_down_size,effective_correspondence_count,residual_mean,residual_std,residual_max,signed_dist_abs_mean,signed_dist_abs_std,signed_dist_abs_max,tangent_lp_mean,tangent_lp_max,planarity_mean,acceptance_ratio,match_time,solve_time,kdtree_search_time,kdtree_incremental_time
2.200000,plane_baseline,1649,1631,0.009692,0.014023,0.083615,0.009692,0.014023,0.083615,0.000000,0.000000,0.997280,0.989084,0.003788,0.000105,0.004547,0.000890
2.300000,plane_baseline,1631,1612,0.009763,0.014365,0.074553,0.009763,0.014365,0.074553,0.000000,0.000000,0.997154,0.988351,0.003735,0.000129,0.004146,0.000766
2.400000,plane_baseline,1594,1573,0.008712,0.013224,0.071100,0.008712,0.013224,0.071100,0.000000,0.000000,0.997092,0.986826,0.003911,0.000133,0.004313,0.000363
2.500000,plane_baseline,1529,1507,0.007543,0.011625,0.075554,0.007543,0.011625,0.075554,0.000000,0.000000,0.997019,0.985612,0.004082,0.000113,0.004207,0.000173
2.600000,plane_baseline,1500,1475,0.005754,0.008729,0.060376,0.005754,0.008729,0.060376,0.000000,0.000000,0.997129,0.983333,0.004338,0.000125,0.004332,0.000068
2.700000,plane_baseline,1478,1467,0.005345,0.007376,0.069248,0.005345,0.007376,0.069248,0.000000,0.000000,0.997293,0.992558,0.004078,0.000119,0.004101,0.000174
2.800000,plane_baseline,1422,1409,0.005048,0.007308,0.073123,0.005048,0.007308,0.073123,0.000000,0.000000,0.998875,0.990858,0.004065,0.000114,0.003925,0.000161
2.900000,plane_baseline,1368,1360,0.006551,0.009140,0.088512,0.006551,0.009140,0.088512,0.000000,0.000000,0.998378,0.994152,0.003907,0.000113,0.003732,0.000169
3.000000,plane_baseline,1282,1276,0.007653,0.010761,0.059350,0.007653,0.010761,0.059350,0.000000,0.000000,0.998156,0.995320,0.002736,0.000073,0.003470,0.000251
3.100000,plane_baseline,1236,1229,0.007623,0.011262,0.062778,0.007623,0.011262,0.062778,0.000000,0.000000,0.998098,0.994337,0.003538,0.000092,0.003640,0.000292
3.200000,plane_baseline,1192,1186,0.006963,0.010564,0.064961,0.006963,0.010564,0.064961,0.000000,0.000000,0.997966,0.994966,0.002932,0.000093,0.003353,0.000319
3.300000,plane_baseline,1104,1098,0.006757,0.011063,0.081323,0.006757,0.011063,0.081323,0.000000,0.000000,0.997715,0.994565,0.002762,0.000086,0.003290,0.000292
3.400000,plane_baseline,1028,1025,0.006351,0.009740,0.073260,0.006351,0.009740,0.073260,0.000000,0.000000,0.997676,0.997082,0.003276,0.000132,0.003487,0.000242
